,Jan,Aug,Sept,Oct,Nov,Dec,Team1Site,Team2Site,Team1_Win_Precentage,ML1,Team1_AP_Rank,Team1_W,Team1_L,Team1_OSRS,Team1_DSRS,Team1_SRS,Team1_ScoringOff,Team1_ScoringDef,Team1_PassingOff,Team1_PassingDef,Team1_RushingOff,Team1_RushingDef,Team1_TotalOff,Team1_TotalDef,Team1_ACC,Team1_American,Team1_Big12,Team1_BigEast,Team1_BigTen,Team1_CUSA,Team1_Ind,Team1_MAC,Team1_MWC,Team1_Pac-10,Team1_Pac-12,Team1_SEC,Team1_SunBelt,Team1_WAC,Team2_Win_Precentage,ML2,Team2_AP_Rank,Team2_W,Team2_L,Team2_OSRS,Team2_DSRS,Team2_SRS,Team2_ScoringOff,Team2_ScoringDef,Team2_PassingOff,Team2_PassingDef,Team2_RushingOff,Team2_RushingDef,Team2_TotalOff,Team2_ACC,Team2_American,Team2_Big12,Team2_BigEast,Team2_BigTen,Team2_CUSA,Team2_Ind,Team2_MAC,Team2_MWC,Team2_Pac-10,Team2_Pac-12,Team2_SEC,Team2_SunBelt,Team2_WAC,Team2_TotalDef,Spread_Open,Spread_Close
1117,0,0,0,1,0,0,1,-1,0.7857142857142857,-370,10.0,11.0,3.0,9.72,6.17,15.89,46.49,18.52,9.6,7.5,5.21,4.73,7.03,5.68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6923076923076923,310,24.0,9.0,4.0,4.15,4.62,8.76,32.16,20.86,6.69,7.21,4.19,4.32,5.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.34,-8.0,-10.0
3540,0,0,1,0,0,0,1,-1,0.7692307692307693,-460,25.0,10.0,3.0,3.75,3.46,7.22,78.72,-19.86,11.18,2.4,6.87,1.04,8.71,1.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,365,67.0,6.0,6.0,0.64,-4.15,-3.52,72.25,-12.16,11.43,3.63,7.32,1.79,9.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.64,-7.5,-12.0
5162,0,0,1,0,0,0,1,-1,0.4615384615384616,-325,67.0,6.0,7.0,5.19,-3.51,1.68,80.98,-15.5,12.21,2.11,10.28,0.32,10.63,1.77,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4615384615384616,270,67.0,6.0,7.0,-5.88,4.97,-0.91,68.17,-23.26,12.51,1.17,7.91,0.25,9.49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.04,-6.5,-7.5
232,0,0,1,0,0,0,1,-1,0.5384615384615384,175,67.0,7.0,6.0,-2.61,3.94,1.33,26.73,20.46,6.19,5.95,3.02,4.83,4.65,5.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9285714285714286,-210,11.0,13.0,1.0,11.09,0.87,11.96,40.27,23.71,8.59,7.05,4.93,5.52,6.56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.18,3.0,5.0
1052,0,0,1,0,0,0,1,-1,0.7692307692307693,-1020,16.0,10.0,3.0,9.47,10.28,19.75,43.15,14.53,7.14,6.84,4.5,3.83,6.25,5.11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6153846153846154,780,67.0,8.0,5.0,3.77,7.32,11.08,35.11,16.74,7.22,6.93,5.12,3.99,6.13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.2,-21.0,-20.5
3659,0,0,0,1,0,0,1,-1,0.6153846153846154,-225,67.0,8.0,5.0,-0.04,-0.24,-0.28,68.99,-12.32,12.15,3.71,6.25,1.9,8.61,2.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3076923076923077,185,67.0,4.0,9.0,-6.35,-2.73,-9.08,61.78,-11.9,9.73,3.89,6.04,1.83,7.76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.67,-6.0,-7.0
4928,0,0,0,0,1,0,1,-1,0.0,1100,67.0,0.0,12.0,-13.5,-5.35,-18.85,28.42,23.3,6.86,7.12,3.59,4.08,5.12,5.44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6153846153846154,-1800,67.0,8.0,5.0,1.7,4.17,5.88,47.86,7.64,9.95,5.15,6.34,2.74,7.46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.08,23.0,24.5
390,0,0,0,1,0,0,1,-1,0.6153846153846154,-850,67.0,8.0,5.0,-2.3,-3.49,-5.79,21.89,30.57,7.35,8.11,3.16,5.27,4.84,6.41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.08333333333333333,600,67.0,1.0,11.0,-12.16,-9.38,-21.54,12.95,39.92,4.91,9.47,2.42,5.7,3.71,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.15,-17.0,-17.0
3986,0,0,0,0,1,0,1,-1,0.3333333333333333,170,67.0,4.0,8.0,-7.4,0.44,-6.95,63.98,-17.74,10.04,3.09,5.72,1.5,7.52,2.18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,-195,67.0,6.0,6.0,0.64,-4.15,-3.52,72.25,-12.16,11.43,3.63,7.32,1.79,9.02,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.64,3.5,5.0
4839,0,0,0,0,1,0,1,-1,0.6153846153846154,-370,67.0,8.0,5.0,1.96,5.64,7.59,47.96,5.5,9.14,5.21,5.82,2.66,7.12,3.86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4166666666666667,300,67.0,5.0,7.0,-2.1,3.19,1.09,41.55,8.62,8.51,4.89,6.04,3.28,6.83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.88,-8.0,-9.0
574,0,0,0,0,1,0,1,-1,0.6153846153846154,195,67.0,8.0,5.0,5.87,-2.82,3.06,33.93,28.75,7.01,7.32,3.29,5.28,5.45,6.13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7692307692307693,-245,18.0,10.0,3.0,3.09,10.89,13.98,32.25,13.9,6.96,5.84,3.78,5.32,5.47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.43,6.5,5.5
4908,0,0,0,0,1,0,1,-1,0.3333333333333333,-650,67.0,4.0,8.0,-3.96,-8.5,-12.46,35.34,21.41,7.39,6.86,5.42,3.86,6.39,5.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.25,500,67.0,3.0,9.0,-0.74,-15.05,-15.79,40.01,33.27,7.59,7.35,5.82,4.79,6.77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.8,-13.0,-14.5
5226,0,0,1,0,0,0,1,-1,0.4166666666666667,400,67.0,5.0,7.0,-0.94,-3.45,-4.39,73.18,-14.63,11.68,1.94,9.25,0.4,9.77,1.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7857142857142857,-500,25.0,11.0,3.0,-0.89,6.86,5.97,76.05,-23.78,12.83,1.54,9.49,-0.88,10.17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.83,10.0,13.0
4048,0,0,0,0,1,0,1,-1,0.5384615384615384,-290,67.0,7.0,6.0,0.61,-0.99,-0.38,69.82,-14.24,9.76,2.95,7.45,2.53,8.41,2.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.42857142857142855,240,67.0,6.0,8.0,-2.71,-2.81,-5.52,67.37,-9.3,9.73,4.86,6.99,2.01,8.27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.11,-8.0,-7.0
1432,0,0,0,0,1,0,1,-1,0.5384615384615384,645,67.0,7.0,6.0,-0.82,5.96,5.13,28.18,18.67,6.72,6.45,3.95,4.42,5.33,5.11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9230769230769232,-945,1.0,12.0,1.0,7.45,16.99,24.44,40.6,7.16,7.87,4.86,5.29,3.03,6.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.73,17.0,18.0
628,0,0,0,0,1,0,1,-1,1.0,-3700,2.0,13.0,0.0,5.64,12.32,17.96,41.33,12.25,8.98,4.78,4.26,4.42,6.23,4.49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6923076923076923,2300,67.0,9.0,4.0,6.72,-0.66,6.07,34.26,24.41,9.07,6.08,3.36,5.01,6.33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.53,-27.0,-27.5
553,0,0,0,0,1,0,1,-1,0.25,265,67.0,3.0,9.0,-8.02,-0.59,-8.61,18.1,31.9,5.65,7.9,2.33,5.8,3.91,6.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4166666666666667,-335,67.0,5.0,7.0,1.42,-0.68,0.75,27.53,26.8,6.99,7.71,2.67,4.87,4.86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.03,10.0,7.5
6230,0,0,1,0,0,0,1,-1,0.8461538461538461,-1800,8.0,11.0,2.0,11.03,10.59,21.62,83.95,-23.09,12.29,2.74,7.66,1.29,10.16,1.72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4166666666666667,950,67.0,5.0,7.0,2.6,2.14,4.74,69.82,-14.27,10.33,3.1,6.3,1.45,8.62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.81,-18.0,-20.0
3707,0,0,0,1,0,0,1,-1,0.3333333333333333,195,67.0,4.0,8.0,6.75,-10.31,-3.56,77.59,-5.68,11.92,3.48,8.23,2.52,10.24,2.78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5384615384615384,-230,67.0,7.0,6.0,6.18,1.89,8.07,79.25,-21.2,12.12,1.91,7.24,1.54,9.52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.69,4.5,6.0
559,0,0,0,0,1,0,1,-1,0.3333333333333333,-900,67.0,4.0,8.0,-3.18,-4.46,-7.64,22.4,31.67,6.92,6.89,2.67,6.29,4.53,6.28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.16666666666666666,650,67.0,2.0,10.0,-10.39,-7.74,-18.13,14.36,39.1,5.49,7.64,2.14,7.19,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.11,-15.5,-19.0
953,0,0,1,0,0,0,1,-1,0.4166666666666667,-175,67.0,5.0,7.0,-1.91,1.48,-0.42,26.41,23.16,5.76,9.06,2.76,3.29,4.31,5.95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4615384615384616,155,67.0,6.0,7.0,-0.63,2.75,2.12,26.06,22.12,5.04,7.54,4.17,4.87,4.77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.79,-4.5,-4.0
4026,0,0,0,0,1,0,1,-1,0.7692307692307693,-1365,67.0,10.0,3.0,4.02,1.44,5.47,74.24,-15.17,13.04,2.94,7.2,2.36,10.07,2.73,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3333333333333333,965,67.0,4.0,8.0,0.78,-8.58,-7.8,67.97,-2.72,10.56,4.55,8.83,3.45,9.45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.86,-21.0,-20.5
172,0,0,1,0,0,0,1,-1,0.5384615384615384,130,67.0,7.0,6.0,2.45,3.11,5.55,30.41,22.93,7.46,6.6,4.2,5.17,5.79,5.57,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7142857142857143,-150,20.0,10.0,4.0,4.04,8.81,12.85,32.54,15.5,7.77,5.64,4.43,5.07,5.82,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.04,3.5,3.0
4046,0,0,0,0,1,0,1,-1,0.6923076923076923,-7500,67.0,9.0,4.0,-0.92,2.89,1.98,70.77,-18.97,11.32,2.49,6.05,0.87,8.4,1.64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.08333333333333333,3250,67.0,1.0,11.0,-16.87,-1.3,-18.17,53.59,-4.01,8.54,4.62,6.18,2.81,7.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.34,-25.5,-28.5
1844,0,0,1,0,0,0,1,-1,0.3333333333333333,-550,67.0,4.0,8.0,-5.36,2.74,-2.62,22.08,21.34,5.43,8.3,2.77,5.08,4.51,5.96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5384615384615384,425,67.0,7.0,6.0,0.73,-8.64,-7.91,25.77,37.19,6.56,8.81,3.26,6.35,5.46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.91,-17.5,-14.0
4113,0,0,0,0,1,0,1,-1,0.5384615384615384,-145,67.0,7.0,6.0,-4.82,1.64,-3.18,64.4,-13.35,9.95,3.72,7.07,2.83,8.17,3.07,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,125,67.0,6.0,6.0,0.64,-4.15,-3.52,72.25,-12.16,11.43,3.63,7.32,1.79,9.02,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.64,-4.0,-3.0
624,0,0,0,0,1,0,1,-1,0.7692307692307693,-456,18.0,10.0,3.0,3.09,10.89,13.98,32.25,13.9,6.96,5.84,3.78,5.32,5.47,5.43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5384615384615384,389,67.0,7.0,6.0,8.07,-3.96,4.11,36.21,29.37,8.2,7.22,3.77,6.82,5.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.88,-11.5,-13.0
3145,0,0,0,0,1,0,1,-1,0.5384615384615384,-105,67.0,7.0,6.0,-3.95,6.76,2.81,27.2,23.2,-3.41,15.9,0.87,8.46,-0.77,11.63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5384615384615384,-115,67.0,7.0,6.0,3.74,-0.02,3.72,30.6,23.0,-1.03,16.28,-0.63,8.1,-0.31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.39,-1.5,-1.0
3943,0,0,0,0,1,0,1,-1,0.9230769230769232,-270,3.0,12.0,1.0,11.2,7.76,18.96,91.76,-25.56,12.33,2.47,8.11,0.15,10.18,1.23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6923076923076923,220,18.0,9.0,4.0,6.32,6.42,12.73,80.94,-24.28,13.32,2.27,6.55,1.22,9.68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.82,-6.0,-6.5
5784,0,0,0,0,1,0,1,-1,0.4166666666666667,220,67.0,5.0,7.0,-6.49,-3.21,-9.7,65.95,-13.44,11.97,3.13,8.28,2.05,9.42,2.74,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.25,-260,67.0,3.0,9.0,-4.63,-1.35,-5.99,69.88,-15.63,11.42,0.97,9.29,0.21,9.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.07,4.0,7.0
6789,0,0,0,0,0,1,0,0,0.6153846153846154,-170,67.0,8.0,5.0,10.47,0.95,11.42,78.88,-15.37,12.62,3.19,7.39,1.45,10.01,2.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5384615384615384,145,67.0,7.0,6.0,6.71,-3.35,3.36,73.65,-10.66,11.27,3.36,6.61,1.53,9.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99,-3.0,-3.5
1604,0,0,0,0,0,1,0,0,0.6153846153846154,-125,67.0,8.0,5.0,4.79,-1.39,3.4,34.24,26.48,10.54,7.22,5.19,5.33,6.41,5.94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6153846153846154,105,67.0,8.0,5.0,-3.09,6.25,3.16,25.76,17.65,6.13,6.68,3.13,3.88,4.65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.98,-3.0,-1.5
1228,0,0,0,1,0,0,1,-1,0.3076923076923077,125,67.0,4.0,9.0,1.57,-8.81,-7.24,27.71,35.82,7.1,8.86,3.56,5.53,5.67,6.83,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5384615384615384,-145,67.0,7.0,6.0,3.18,-5.4,-2.22,30.51,30.65,6.84,7.53,4.99,4.25,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.5,4.0,3.0
1420,0,0,0,0,1,0,1,-1,0.6923076923076923,120,67.0,9.0,4.0,-4.49,10.96,6.47,23.0,13.58,5.48,6.05,3.91,3.85,4.88,4.78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6923076923076923,-140,24.0,9.0,4.0,4.15,4.62,8.76,32.16,20.86,6.69,7.21,4.19,4.32,5.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.34,2.0,3.0
6351,0,0,0,1,0,0,1,-1,0.7857142857142857,-540,12.0,11.0,3.0,7.47,4.91,12.37,72.85,-16.55,12.52,3.23,7.17,1.87,10.03,2.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5384615384615384,410,67.0,7.0,6.0,1.1,3.97,5.07,67.88,-17.85,11.4,2.11,6.24,1.71,8.96,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.54,-12.5,-13.5
2087,0,0,0,1,0,0,1,-1,0.5384615384615384,-130,67.0,7.0,6.0,1.18,6.31,7.49,32.78,16.24,7.23,7.02,3.16,4.01,5.41,4.98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6153846153846154,110,67.0,8.0,5.0,7.58,-1.25,6.33,40.72,26.59,7.05,7.3,3.55,5.02,6.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.46,-2.5,-2.0
1754,0,0,1,0,0,0,1,-1,0.6923076923076923,-214,67.0,9.0,4.0,3.01,-0.31,2.69,31.21,26.85,6.51,7.7,3.63,5.1,5.3,5.87,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.16666666666666666,186,67.0,2.0,10.0,-3.33,-10.9,-14.23,22.65,38.8,5.81,10.42,4.28,6.63,5.06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.52,-6.0,-5.5
5232,0,0,1,0,0,0,1,-1,0.6923076923076923,-5000,22.0,9.0,4.0,11.58,-0.99,10.59,88.42,-17.67,14.16,1.64,9.88,0.66,11.19,1.58,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5714285714285714,2500,67.0,8.0,6.0,-3.34,1.35,-1.99,68.13,-20.1,11.9,2.12,8.19,-0.79,9.43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.16,-27.5,-27.0
1297,0,0,0,1,0,0,1,-1,0.6923076923076923,-190,24.0,9.0,4.0,4.15,4.62,8.76,32.16,20.86,6.69,7.21,4.19,4.32,5.25,5.34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7857142857142857,165,11.0,11.0,3.0,1.99,8.06,10.05,32.76,15.81,7.12,6.45,3.49,3.07,5.53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.45,-4.5,-4.5
2338,0,0,0,0,1,0,1,-1,0.6923076923076923,-190,67.0,9.0,4.0,5.44,-1.99,3.45,34.91,29.41,7.86,8.55,4.21,5.47,6.35,6.45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5384615384615384,165,67.0,7.0,6.0,-0.31,-1.19,-1.5,26.97,26.93,6.99,7.48,3.56,5.06,5.45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.7,-3.5,-4.5
6564,0,0,0,0,1,0,1,-1,0.4545454545454545,125,67.0,5.0,6.0,6.17,0.21,6.38,73.48,-15.33,12.0,2.89,8.27,2.12,9.51,2.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6923076923076923,-145,24.0,9.0,4.0,-2.54,13.1,10.56,68.6,-26.67,11.22,3.78,6.29,0.98,8.73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82,2.5,3.0
5821,0,0,0,0,1,0,1,-1,0.5384615384615384,-150,67.0,7.0,6.0,-4.32,5.04,0.73,69.97,-25.31,11.62,1.66,8.3,-0.38,9.11,1.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5384615384615384,130,67.0,7.0,6.0,-7.0,7.58,0.58,68.72,-21.37,11.76,1.31,7.9,-0.84,8.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,-4.0,-3.0
3261,0,0,0,0,0,1,1,-1,0.7692307692307693,-385,17.0,10.0,3.0,10.19,6.64,16.83,42.92,17.94,-0.82,14.51,0.58,7.99,0.37,10.73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8461538461538461,305,6.0,11.0,2.0,6.42,6.77,13.19,37.15,17.89,-1.21,15.13,1.21,8.36,0.36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.1,-10.5,-10.0
2675,0,0,1,0,0,0,1,-1,0.7142857142857143,170,23.0,10.0,4.0,6.8,1.06,7.86,36.28,23.29,-1.6,16.51,0.61,8.89,0.0,11.91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5384615384615384,-200,67.0,7.0,6.0,3.74,-0.02,3.72,30.6,23.0,-1.03,16.28,-0.63,8.1,-0.31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.39,6.0,4.5
2103,0,0,0,1,0,0,1,-1,0.3333333333333333,310,67.0,4.0,8.0,-5.41,-3.37,-8.78,20.09,31.77,5.34,8.2,3.21,5.2,4.7,5.79,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4615384615384616,-370,67.0,6.0,7.0,-0.37,2.43,2.05,28.76,23.8,7.76,6.86,2.85,5.13,5.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.44,11.0,9.5
467,0,0,0,1,0,0,1,-1,0.7857142857142857,-2200,21.0,11.0,3.0,-1.62,7.41,5.79,26.95,18.33,8.39,6.34,3.36,4.65,5.19,5.38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3333333333333333,1300,67.0,4.0,8.0,0.06,-11.14,-11.08,25.62,38.35,7.11,8.74,2.63,4.88,4.68,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.65,-21.0,-24.0
4753,0,0,0,0,1,0,1,-1,0.4166666666666667,250,67.0,5.0,7.0,-10.79,10.99,0.2,32.26,0.03,7.24,3.82,4.73,2.14,5.81,2.91,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6923076923076923,-310,67.0,9.0,4.0,8.45,5.14,13.59,53.37,5.4,10.33,4.71,5.91,2.92,8.13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.75,7.0,7.5
5815,0,0,0,0,1,0,1,-1,0.4615384615384616,-700,67.0,6.0,7.0,-1.82,1.89,0.07,74.0,-16.62,12.43,1.98,9.36,0.93,10.14,1.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16666666666666666,500,67.0,2.0,10.0,-9.42,2.45,-6.97,66.15,-11.73,10.72,2.11,8.17,1.28,8.76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.03,-13.0,-15.5
340,0,0,0,1,0,0,1,-1,0.6153846153846154,-320,67.0,8.0,5.0,-2.3,-3.49,-5.79,21.89,30.57,7.35,8.11,3.16,5.27,4.84,6.41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.16666666666666666,260,67.0,2.0,10.0,-7.3,-9.46,-16.76,18.15,36.89,5.68,7.48,1.13,6.67,3.72,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.8,-5.5,-8.0
4056,0,0,0,0,1,0,1,-1,0.16666666666666666,130,67.0,2.0,10.0,-6.0,-7.99,-13.99,63.11,-7.37,10.76,3.29,6.14,2.61,8.68,2.84,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,-150,67.0,6.0,6.0,-9.37,-0.42,-9.79,59.12,-14.91,10.1,3.41,6.59,1.48,8.24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.46,1.0,3.0
4268,0,0,1,0,0,0,1,-1,0.4615384615384616,-280,67.0,6.0,7.0,-8.21,4.76,-3.45,32.98,6.82,8.68,4.4,4.52,3.68,6.1,4.33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,230,67.0,2.0,10.0,-6.56,-5.26,-11.82,33.54,17.44,11.48,6.68,5.55,3.74,6.31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.28,-6.5,-7.0
2042,0,0,0,1,0,0,1,-1,0.6153846153846154,120,67.0,8.0,5.0,7.58,-1.25,6.33,40.72,26.59,7.05,7.3,3.55,5.02,6.1,5.46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5384615384615384,-140,67.0,7.0,6.0,10.42,-6.39,4.03,42.78,31.47,7.49,9.6,4.08,4.68,6.39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.33,5.0,3.5
3127,0,0,0,0,1,0,1,-1,0.16666666666666666,105,67.0,2.0,10.0,-11.38,-2.17,-13.56,16.14,28.73,-2.99,15.97,-0.84,8.55,-1.44,11.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25,-125,67.0,3.0,9.0,-7.99,0.58,-7.41,20.02,25.65,-3.43,16.03,-0.26,7.98,-1.32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.42,2.5,1.5
6209,0,0,1,0,0,0,1,-1,0.16666666666666666,203,67.0,2.0,10.0,-6.84,-1.03,-7.87,56.56,-7.9,10.03,3.76,5.88,2.7,8.08,2.66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3333333333333333,-245,67.0,4.0,8.0,5.95,-4.43,1.52,69.93,-5.01,11.35,3.8,6.47,3.29,9.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.23,7.0,6.5
335,0,0,0,1,0,0,1,-1,0.4615384615384616,-420,67.0,6.0,7.0,2.63,3.72,6.35,35.28,19.44,9.08,6.77,3.63,4.45,6.1,5.21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4615384615384616,330,67.0,6.0,7.0,-0.61,2.38,1.78,30.17,21.7,8.19,6.28,3.06,4.8,5.73,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.47,-10.0,-11.5
5777,0,0,0,0,1,0,1,-1,0.6923076923076923,-800,22.0,9.0,4.0,11.58,-0.99,10.59,88.42,-17.67,14.16,1.64,9.88,0.66,11.19,1.58,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3333333333333333,550,67.0,4.0,8.0,0.19,-2.69,-2.5,81.02,-15.49,13.64,1.51,9.29,0.8,10.83,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.59,-14.5,-17.0
641,0,0,0,0,1,0,1,-1,0.3333333333333333,-427,67.0,4.0,8.0,-11.47,-4.43,-15.9,13.06,32.79,7.18,7.74,1.73,5.76,4.41,6.26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.25,363,67.0,3.0,9.0,-6.93,-9.98,-16.92,18.3,38.64,6.56,7.8,1.75,5.46,4.37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.38,-6.5,-10.5
4806,0,0,0,0,1,0,1,-1,0.4615384615384616,170,67.0,6.0,7.0,8.56,-2.01,6.56,51.51,11.7,9.87,5.82,6.0,2.75,7.68,4.65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8571428571428571,-195,6.0,12.0,2.0,4.5,10.87,15.36,47.73,1.25,9.43,4.87,5.24,2.04,6.87,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.77,4.5,4.0
724,0,0,0,0,1,0,1,-1,0.6153846153846154,-122,67.0,8.0,5.0,0.12,1.52,1.63,28.39,23.59,5.59,6.69,3.99,4.94,4.82,5.72,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,108,67.0,4.0,8.0,1.2,-3.13,-1.93,30.94,28.16,7.44,7.72,4.18,4.73,5.91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.89,-1.0,-1.5
5517,0,0,0,1,0,0,1,-1,0.3333333333333333,-165,67.0,4.0,8.0,-3.5,-5.61,-9.11,69.48,-12.18,11.3,2.62,9.01,0.68,9.59,2.31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4166666666666667,145,67.0,5.0,7.0,-0.4,-6.12,-6.52,72.64,-8.13,12.79,2.38,8.38,1.08,10.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.13,-2.0,-3.5
