,Date,Rot,VH,Team,1st,2nd,3rd,4th,Final,Open,Close,ML,2H,year
1013,1021,402,H,NotreDame,14,14,14,7.0,49,3.5,4,-180,27.5,2017
1014,1021,403,V,Oklahoma,7,3,10,22.0,42,12.5,16,-650,10,2017
1015,1021,404,H,KansasState,14,7,0,14.0,35,57,55.5,477,29,2017
1016,1021,405,V,LSU,10,3,17,10.0,40,7,6.5,-245,4,2017
1017,1021,406,H,Mississippi,3,3,10,8.0,24,58.5,58,203,26.5,2017
1018,1021,407,V,IowaState,7,17,0,7.0,31,71.5,67,180,31.5,2017
1019,1021,408,H,TexasTech,6,0,7,0.0,13,5,6.5,-215,4.5,2017
1020,1021,409,V,ArizonaState,9,7,7,7.0,30,55.5,55,267,25.5,2017
1021,1021,410,H,Utah,0,0,3,7.0,10,7,9.5,-330,6,2017
1022,1021,411,V,Colorado,0,0,0,0.0,0,56,52,230,23,2017
1023,1021,412,H,WashingtonState,0,14,7,7.0,28,10,7.5,-280,4.5,2017
1024,1021,413,V,FresnoState,7,10,10,0.0,27,47.5,49,195,24,2017
1025,1021,414,H,SanDiegoState,0,3,0,0.0,3,11.5,6.5,-235,4,2017
1026,1026,103,V,Toledo,3,21,27,7.0,58,23,27,-3000,11,2017
1027,1026,104,H,BallState,7,3,7,0.0,17,61,55.5,1529,26.5,2017
1028,1026,105,V,SouthAlabama,0,3,3,7.0,13,2,50.5,-105,0.5,2017
1029,1026,106,H,GeorgiaState,7,7,0,7.0,21,48,1,-115,24,2017
1030,1026,107,V,EasternMichigan,0,14,3,7.0,27,42,48,239,24,2017
1031,1026,108,H,NoIllinois,0,7,3,14.0,30,8,7.5,-293,4.5,2017
1032,1026,109,V,Stanford,0,6,3,6.0,15,21.5,16.5,-750,7,2017
1033,1026,110,H,OregonState,0,7,7,0.0,14,58.5,56.5,534,23.5,2017
1034,1027,111,V,FloridaState,0,3,0,0.0,3,3.5,6,-240,4.5,2017
1035,1027,112,H,BostonCollege,7,14,14,0.0,35,45,46,199,23,2017
1036,1027,113,V,Tulane,0,12,7,7.0,26,66,62,306,29,2017
1037,1027,114,H,Memphis,14,21,0,21.0,56,10,10.5,-385,4.5,2017
1038,1027,115,V,Tulsa,14,14,6,0.0,34,74.5,76.5,350,39,2017
1039,1027,116,H,SMU,7,14,7,10.0,38,10,12.5,-450,10,2017
1040,1028,117,V,Nebraska,3,3,6,13.0,25,49,53.5,150,24,2017
1041,1028,118,H,Purdue,0,14,3,7.0,24,5.5,4,-180,0.5,2017
1042,1028,119,V,TennesseeU,6,14,3,3.0,26,46.5,46.5,160,24.5,2017
1043,1028,120,H,Kentucky,7,14,0,8.0,29,4.5,4,-190,2,2017
1044,1028,121,V,Vanderbilt,7,6,7,7.0,27,46,42.5,215,21.5,2017
1045,1028,122,H,SouthCarolina,14,10,7,3.0,34,7.5,7,-265,3.5,2017
1046,1028,123,V,BuffaloU,7,6,0,7.0,20,49,3,-150,3,2017
1047,1028,124,H,Akron,7,7,0,7.0,21,2.5,49.5,130,26,2017
1048,1028,127,V,Louisville,3,7,7,15.0,32,2.5,3,-145,1.5,2017
1049,1028,128,H,WakeForest,14,14,7,7.0,42,61.5,66.5,125,31.5,2017
1050,1028,129,V,MiamiFlorida,0,7,10,7.0,24,20,21,-1300,10,2017
1051,1028,130,H,NorthCarolina,3,3,7,6.0,19,54.5,56,850,26.5,2017
1052,1028,131,V,Rutgers,0,7,7,0.0,14,44,43.5,1250,20,2017
1053,1028,132,H,Michigan,0,21,7,7.0,35,21.5,22.5,-2000,9.5,2017
1054,1028,133,V,FloridaIntl,14,14,7,6.0,41,46,47.5,475,24,2017
1055,1028,134,H,Marshall,0,7,7,16.0,30,16.5,14.5,-650,7,2017
1056,1028,135,V,AppalachianSt,0,14,3,3.0,27,4,4,-185,1,2017
1057,1028,136,H,Massachusetts,10,7,0,3.0,30,0.5,57,160,28,2017
1058,1028,137,V,Virginia,0,7,0,7.0,14,51,49,100,2.5,2017
1059,1028,138,H,PittsburghU,7,14,7,3.0,31,3,1,-120,23.5,2017
1060,1028,139,V,GeorgiaTech,3,0,0,7.0,10,52,49.5,425,21.5,2017
1061,1028,140,H,Clemson,14,7,3,0.0,24,15.5,14,-600,7.5,2017
1062,1028,141,V,Missouri,21,10,14,7.0,52,11,14,-600,5.5,2017
1063,1028,142,H,Connecticut,2,3,7,0.0,12,72.5,75,425,34.5,2017
1064,1028,143,V,OklahomaState,13,10,7,20.0,50,7,9,-340,3,2017
1065,1028,144,H,WestVirginia,0,10,14,15.0,39,74,77,270,35,2017
1066,1028,145,V,Indiana,16,7,10,6.0,39,4.5,6.5,-270,4.5,2017
1067,1028,146,H,Maryland,7,21,0,14.0,42,55,52.5,220,27,2017
1068,1028,147,V,Duke,0,3,0,0.0,3,47,47.5,600,21,2017
1069,1028,148,H,VirginiaTech,7,10,7,0.0,24,16.5,17,-900,7.5,2017
1070,1028,149,V,TexasState,7,10,3,7.0,27,55.5,54,300,24.5,2017
1071,1028,150,H,CoastalCarolina,7,0,0,0.0,7,9,10,-400,4,2017
1072,1028,151,V,Wisconsin,7,10,0,7.0,24,26,28.5,-5600,11,2017
1073,1028,152,H,Illinois,0,3,0,7.0,10,49,51,2650,21.5,2017
1074,1028,153,V,KansasState,7,3,10,10.0,30,22.5,25.5,-2500,10.5,2017
1075,1028,154,H,Kansas,6,0,0,14.0,20,62.5,55,1400,26,2017
1076,1028,155,V,MinnesotaU,0,0,0,10.0,10,45,43,220,20.5,2017
1077,1028,156,H,Iowa,7,0,7,3.0,17,9,7,-270,2.5,2017
1078,1028,157,V,NewMexico,0,0,0,3.0,3,46.5,47,110,2.5,2017
1079,1028,158,H,Wyoming,7,35,0,0.0,42,4,2,-130,20,2017
1080,1028,159,V,ArkansasState,7,0,10,20.0,37,5.5,3.5,-170,3.5,2017
1081,1028,160,H,NewMexicoState,0,14,0,7.0,21,63,72,145,32,2017
1082,1028,161,V,SanJoseState,3,3,0,14.0,20,46,51.5,290,23.5,2017
1083,1028,162,H,BYU,14,10,7,10.0,41,15.5,10,-380,6.5,2017
1084,1028,163,V,TexSanAntonio,3,14,7,7.0,31,15,16,-800,7.5,2017
1085,1028,164,H,UTEP,0,14,0,0.0,14,49.5,47.5,550,24,2017
1086,1028,165,V,ULMonroe,0,7,6,10.0,23,67,62,105,0.5,2017
1087,1028,166,H,Idaho,14,14,3,0.0,31,2.5,1.5,-125,28.5,2017
1088,1028,167,V,AirForce,7,21,3,14.0,45,68,70,280,34,2017
1089,1028,168,H,ColoradoState,14,7,7,0.0,28,11.5,9.5,-360,7,2017
1090,1028,169,V,UAB,7,0,6,17.0,30,53,50.5,290,24.5,2017
1091,1028,170,H,SouthernMiss,9,3,0,0.0,12,14,11,-380,4,2017
1092,1028,171,V,California,7,7,0,14.0,28,53.5,56,150,27,2017
1093,1028,172,H,Colorado,14,13,0,17.0,44,4,3.5,-180,0.5,2017
1094,1028,173,V,USC,14,17,7,10.0,48,3,5.5,-240,0.5,2017
1095,1028,174,H,ArizonaState,3,7,7,0.0,17,58,58.5,190,27.5,2017
1096,1028,175,V,LouisianaTech,7,14,7,14.0,42,11.5,12.5,-500,4,2017
1097,1028,176,H,Rice,0,7,7,14.0,28,53.5,51,375,23.5,2017
1098,1028,177,V,Utah,0,6,7,7.0,20,3,2,-130,2,2017
1099,1028,178,H,Oregon,7,10,10,14.0,41,54,50,110,23.5,2017
1100,1028,179,V,NCState,7,7,0,0.0,14,61,61.5,230,29.5,2017
1101,1028,180,H,NotreDame,7,14,14,0.0,35,8.5,7.5,-280,2.5,2017
1102,1028,181,V,UCLA,3,6,0,14.0,23,61.5,59,700,27,2017
1103,1028,182,H,WashingtonU,3,17,17,7.0,44,17,18.5,-1100,7,2017
1104,1028,183,V,GeorgiaSouthern,7,3,0,6.0,16,51.5,49.5,1315,23.5,2017
1105,1028,184,H,Troy,14,14,3,7.0,38,24,23.5,-2200,9,2017
1106,1028,185,V,MichiganState,7,3,0,7.0,31,41.5,1.5,-130,pk,2017
1107,1028,186,H,Northwestern,0,10,0,7.0,39,pk,41.5,110,21,2017
1108,1028,189,V,OldDominion,10,13,15,0.0,38,66,58.5,300,28,2017
1109,1028,190,H,NorthTexas,14,21,0,10.0,45,10,11,-400,4.5,2017
1110,1028,191,V,Texas,7,14,3,14.0,38,10.5,10,-400,5.5,2017
1111,1028,192,H,Baylor,0,7,0,0.0,7,57.5,52.5,300,24.5,2017
1112,1028,193,V,TCU,0,0,7,0.0,7,7,7,-275,6.5,2017
1113,1028,194,H,IowaState,7,7,0,0.0,14,53.5,48.5,225,23.5,2017
1114,1028,195,V,Georgia,21,0,14,7.0,42,14,13,-480,6.5,2017
1115,1028,196,H,Florida,0,0,0,7.0,7,46.5,43,365,19.5,2017
1116,1028,197,V,FloridaAtlantic,10,10,0,22.0,42,2,6.5,-260,3.5,2017
1117,1028,198,H,WesternKentucky,7,14,7,0.0,28,60,67.5,210,32.5,2017
1118,1028,199,V,WashingtonState,7,7,13,10.0,37,3,63,-105,31,2017
1119,1028,200,H,ArizonaU,10,13,14,21.0,58,64.5,1,-115,pk,2017
1120,1028,201,V,TexasTech,20,0,7,0.0,27,75,77.5,750,37.5,2017
1121,1028,202,H,Oklahoma,14,14,21,0.0,49,18,19.5,-1200,10,2017
1122,1028,203,V,Arkansas,7,14,7,10.0,38,65,60.5,120,0.5,2017
1123,1028,204,H,Mississippi,21,10,0,6.0,37,4,2.5,-140,31.5,2017
1124,1028,205,V,PennState,14,14,7,3.0,38,56.5,57.5,230,29.5,2017
1125,1028,206,H,OhioState,3,14,3,19.0,39,5,7,-280,7.5,2017
1126,1028,207,V,MississippiSt,7,7,14,7.0,35,53,3.5,-170,0.5,2017
1127,1028,208,H,TexasA&M,0,0,7,7.0,14,pk,55.5,145,23,2017
1128,1028,209,V,BoiseState,14,14,7,6.0,41,8,13,-500,5,2017
1129,1028,210,H,UtahState,7,0,7,0.0,14,57,51.5,375,23.5,2017
1130,1028,211,V,UNLV,3,6,7,10.0,26,52.5,59,850,27.5,2017
1131,1028,212,H,FresnoState,9,0,7,0.0,16,15,22.5,-1300,10,2017
1132,1028,213,V,SanDiegoState,7,7,7,7.0,28,9,8,-330,3.5,2017
1133,1028,214,H,Hawaii,0,7,0,0.0,7,53,53.5,260,24,2017
1134,1028,215,V,HoustonU,0,0,14,14.0,28,57.5,55,300,24,2017
1135,1028,216,H,SouthFlorida,0,7,7,10.0,24,10,10,-400,3.5,2017
1136,1028,217,V,AustinPeay,7,19,7,0.0,33,NL,NL,32500,NL,2017
1137,1028,218,H,CentralFlorida,14,31,14,14.0,73,45.5,43.5,-97500,14.5,2017
1138,1031,301,V,BowlingGreen,17,3,14,10.0,44,2,1.5,-120,0.5,2017
1139,1031,302,H,KentState,0,9,0,7.0,16,50,47,100,23,2017
1140,1031,303,V,MiamiOhio,14,7,7,0.0,28,56.5,53.5,230,28,2017
1141,1031,304,H,Ohio,14,14,7,10.0,45,10,6.5,-280,0.5,2017
1142,1101,305,V,CentralMichigan,7,0,7,21.0,35,51.5,48.5,145,23.5,2017
1143,1101,306,H,WesternMichigan,14,7,7,0.0,28,7,3.5,-170,pk,2017
1144,1102,309,V,NorthernIllinois,7,0,7,3.0,17,57,56.5,230,28,2017
1145,1102,310,H,Toledo,7,3,14,3.0,27,10,7.5,-280,3,2017
1146,1102,311,V,BallState,7,7,0,0.0,14,45.5,47,NL,24,2017
1147,1102,312,H,EasternMichigan,14,21,14,7.0,56,24,24.5,NL,10.5,2017
1148,1102,313,V,Navy,3,3,7,13.0,26,8,6.5,-260,4,2017
1149,1102,314,H,Temple,10,7,14,3.0,34,54.5,51.5,210,24,2017
1150,1102,315,V,Idaho,7,0,0,14.0,21,49,50,650,24,2017
1151,1102,316,H,Troy,0,10,7,7.0,24,18.5,17.5,-1000,9,2017
1152,1103,317,V,Marshall,0,3,13,9.0,25,59,63,200,28,2017
1153,1103,318,H,FloridaAtlantic,13,3,7,7.0,30,8,6.5,-250,pk,2017
1154,1103,319,V,Memphis,14,7,10,10.0,41,12,14.5,-700,7,2017
1155,1103,320,H,Tulsa,7,7,0,0.0,14,76,81,500,40,2017
1156,1103,321,V,UCLA,0,10,0,7.0,17,61,54,275,26.5,2017
1157,1103,322,H,Utah,7,10,21,10.0,48,4.5,9,-350,3,2017
1158,1104,323,V,Baylor,0,21,7,10.0,38,9,7,-280,3,2017
1159,1104,324,H,Kansas,0,6,3,0.0,9,63.5,59.5,230,28,2017
1160,1104,325,V,Clemson,7,10,14,7.0,38,7,9.5,-360,6,2017
1161,1104,326,H,NCState,14,7,0,10.0,31,51.5,51.5,280,27,2017
1162,1104,327,V,Illinois,7,3,0,0.0,10,45,50,425,24,2017
1163,1104,328,H,Purdue,7,6,3,13.0,29,14,14,-600,7,2017
1164,1104,329,V,Mississippi,7,10,10,10.0,37,60,62.5,148,31,2017
1165,1104,330,H,Kentucky,3,17,7,7.0,34,4.5,3.5,-175,1.5,2017
1166,1104,331,V,Syracuse,0,14,3,7.0,24,49,51.5,275,26,2017
1167,1104,332,H,FloridaState,7,14,3,3.0,27,4,8.5,-350,3.5,2017
1168,1104,333,V,Northwestern,7,10,0,7.0,31,50.5,54.5,-110,27,2017
1169,1104,334,H,Nebraska,7,7,10,0.0,24,1.5,pk,-110,pk,2017
1170,1104,335,V,OhioState,10,7,0,7.0,24,17,20.5,-2000,11.5,2017
1171,1104,336,H,Iowa,10,21,7,17.0,55,54,55.5,1000,28,2017
1172,1104,337,V,IowaState,0,3,10,3.0,16,64.5,58,150,27,2017
1173,1104,338,H,WestVirginia,10,10,0,0.0,20,2,3.5,-180,0.5,2017
1174,1104,341,V,VirginiaTech,0,3,7,0.0,10,2,49.5,110,pk,2017
1175,1104,342,H,MiamiFlorida,0,14,7,7.0,28,49,2,-130,23,2017
1176,1104,345,V,Maryland,7,7,10,0.0,24,53.5,5,-200,3.5,2017
1177,1104,346,H,Rutgers,0,17,0,14.0,31,pk,50.5,170,24,2017
1178,1104,347,V,GeorgiaTech,7,7,14,8.0,36,9,9,-340,4,2017
1179,1104,348,H,Virginia,3,10,15,12.0,40,48.5,50.5,270,23.5,2017
1180,1104,349,V,Nevada,7,7,0,0.0,14,58,62.5,800,28,2017
1181,1104,350,H,BoiseState,10,21,7,3.0,41,22,20,-1400,7.5,2017
1182,1104,351,V,Colorado,3,14,10,3.0,30,57.5,58.5,200,30,2017
1183,1104,352,H,ArizonaState,0,14,3,24.0,41,5,6.5,-250,4,2017
1184,1104,353,V,NewMexicoState,7,10,14,14.0,45,10,10,-360,5.5,2017
1185,1104,354,H,TexasState,14,7,6,8.0,35,55,57,280,31.5,2017
1186,1104,355,V,GeorgiaState,7,0,7,7.0,21,3.5,5,-225,2.5,2017
1187,1104,356,H,GeorgiaSouthern,7,3,7,0.0,17,53,50.5,183,23.5,2017
1188,1104,357,V,AppalachianSt,0,24,14,7.0,45,10,8.5,-320,6,2017
1189,1104,358,H,ULMonroe,14,14,7,17.0,52,61,62.5,255,31.5,2017
1190,1104,359,V,Charlotte,0,0,0,0.0,0,53,49.5,310,21.5,2017
1191,1104,360,H,OldDominion,3,0,3,0.0,6,8.5,10,-410,4.5,2017
1192,1104,361,V,SouthernMiss,0,3,0,7.0,10,48,48,240,21.5,2017
1193,1104,362,H,TennesseeU,7,3,14,0.0,24,7.5,7,-300,1.5,2017
1194,1104,363,V,Auburn,0,21,14,7.0,42,14,15,-650,7,2017
1195,1104,364,H,TexasA&M,3,10,7,7.0,27,55,51.5,450,26.5,2017
1196,1104,365,V,Army,7,7,0,7.0,21,61,54.5,210,24.5,2017
1197,1104,366,H,AirForce,0,0,0,0.0,0,7,6.5,-260,4,2017
1198,1104,367,V,Wisconsin,0,14,10,21.0,45,9,11.5,-450,6,2017
1199,1104,368,H,Indiana,7,3,7,0.0,17,50.5,49.5,350,24,2017
1200,1104,369,V,CincinnatiU,3,7,7,0.0,17,54.5,53,210,24,2017
1201,1104,370,H,Tulane,7,6,0,3.0,16,7,6.5,-260,2.5,2017
1202,1104,371,V,SouthCarolina,0,7,3,0.0,10,47,45,NL,21.5,2017
1203,1104,372,H,Georgia,7,7,7,3.0,24,23.5,24,NL,10,2017
1204,1104,373,V,Massachusetts,3,17,0,3.0,23,57,57,5500,28,2017
1205,1104,374,H,MississippiSt,10,3,14,7.0,34,28,34,-13500,15,2017
1206,1104,375,V,CentralFlorida,7,14,7,3.0,31,12.5,14,-550,4.5,2017
1207,1104,376,H,SMU,7,7,10,0.0,24,73.5,75,400,38,2017
1208,1104,377,V,WesternKentucky,7,7,3,0.0,17,52,54.5,375,27.5,2017
1209,1104,378,H,Vanderbilt,14,7,7,3.0,31,11.5,13,-500,6,2017
1210,1104,379,V,KansasState,3,14,7,11.0,42,64.5,62,145,31,2017
1211,1104,380,H,TexasTech,0,14,14,7.0,35,2.5,3.5,-170,4,2017
1212,1104,381,V,Texas,0,7,0,0.0,7,48,44,250,23,2017
1213,1104,382,H,TCU,7,10,0,7.0,24,8,7.5,-310,3,2017
1214,1104,383,V,NorthTexas,7,3,7,7.0,24,67.5,67,110,30.5,2017
1215,1104,384,H,LouisianaTech,3,14,3,3.0,23,4,2,-130,pk,2017
1216,1104,385,V,Oregon,3,0,0,0.0,3,55,53,575,23.5,2017
1217,1104,386,H,WashingtonU,0,17,21,0.0,38,16.5,17,-850,7.5,2017
1218,1104,387,V,CoastalCarolina,7,7,17,7.0,38,61,59.5,1375,28.5,2017
1219,1104,388,H,Arkansas,7,10,8,14.0,39,25,25.5,-2400,10,2017
1220,1104,389,V,MinnesotaU,7,0,0,3.0,10,41.5,39.5,525,20.5,2017
1221,1104,390,H,Michigan,13,7,13,0.0,33,14,16,-750,7.5,2017
1222,1104,391,V,Oklahoma,14,24,10,14.0,62,74,76.5,105,42.5,2017
1223,1104,392,H,OklahomaState,10,28,0,14.0,52,3.5,2,-125,pk,2017
1224,1104,393,V,WakeForest,3,7,13,14.0,37,56,57,550,27.5,2017
1225,1104,394,H,NotreDame,7,24,10,7.0,48,15,16.5,-800,6,2017
1226,1104,395,V,Rice,0,7,0,14.0,21,51,49.5,260,23.5,2017
1227,1104,396,H,UAB,21,21,7,3.0,52,11.5,9,-330,0.5,2017
1228,1104,397,V,ULLafayette,3,16,0,0.0,19,53.5,51,190,24.5,2017
1229,1104,398,H,SouthAlabama,0,7,0,7.0,14,4.5,6,-240,3,2017
1230,1104,399,V,UtahState,7,7,3,7.0,24,57,51.5,135,24,2017
1231,1104,400,H,NewMexico,0,3,0,7.0,10,4.5,3.5,-155,3,2017
1232,1104,401,V,BYU,0,6,7,0.0,13,45,48.5,300,23,2017
1233,1104,402,H,FresnoState,10,0,3,7.0,20,11.5,10,-400,4.5,2017
1234,1104,403,V,Hawaii,0,6,7,10.0,23,61,59.5,230,27,2017
1235,1104,404,H,UNLV,7,0,21,3.0,31,8.5,7,-280,3.5,2017
1236,1104,405,V,ColoradoState,3,7,0,3.0,13,2.5,4,-190,1.5,2017
1237,1104,406,H,Wyoming,0,6,3,7.0,16,48.5,49,160,23,2017
1238,1104,407,V,TexSanAntonio,0,0,0,7.0,7,3.5,7,-280,3,2017
1239,1104,408,H,FloridaIntl,0,0,14,0.0,14,48.5,51.5,230,22.5,2017
1240,1104,409,V,UTEP,0,0,3,0.0,3,49.5,50,850,22,2017
1241,1104,410,H,MiddleTennSt,10,7,7,6.0,30,18,20,-1500,8,2017
1242,1104,411,V,Florida,0,6,3,7.0,16,57,61.5,105,0.5,2017
1243,1104,412,H,Missouri,7,21,7,10.0,45,1.5,1.5,-125,28,2017
1244,1104,413,V,LSU,0,3,7,0.0,10,50,45.5,775,20.5,2017
1245,1104,414,H,Alabama,7,7,7,3.0,24,20,20.5,-1100,8.5,2017
1246,1104,415,V,PennState,14,0,10,0.0,24,9,10,-400,4.5,2017
1247,1104,416,H,MichiganState,7,7,7,6.0,27,48,46,300,24.5,2017
1248,1104,417,V,SanDiegoState,21,14,14,3.0,52,24,24,NL,7.5,2017
1249,1104,418,H,SanJoseState,0,0,7,0.0,7,51,50.5,NL,21,2017
1250,1104,419,V,OregonState,7,6,7,3.0,23,59,54,215,26.5,2017
1251,1104,420,H,California,14,6,10,7.0,37,8,7,-265,3.5,2017
1252,1104,421,V,Stanford,0,7,14,0.0,21,53.5,2,-125,24.5,2017
1253,1104,422,H,WashingtonState,0,14,3,7.0,24,1,56,105,pk,2017
1254,1104,423,V,ArizonaU,0,6,14,15.0,35,71,75.5,200,34,2017
1255,1104,424,H,USC,7,14,7,21.0,49,10,6.5,-250,3,2017
1256,1104,425,V,SouthFlorida,7,10,17,3.0,37,23,24,-2000,11.5,2017
1257,1104,426,H,Connecticut,0,7,0,13.0,20,65,64.5,1250,28,2017
1258,1104,427,V,EastCarolina,0,10,7,10.0,27,53.5,62.5,1315,30.5,2017
1259,1104,428,H,HoustonU,21,7,17,7.0,52,24.5,22.5,-2200,7,2017
1260,1107,101,V,Akron,7,0,0,7.0,14,49.5,51,340,24,2017
1261,1107,102,H,MiamiOhio,7,3,14,0.0,24,4,11,-440,5,2017
1262,1107,103,V,BowlingGreen,7,7,7,7.0,28,54,61,235,31,2017
1263,1107,104,H,BuffaloU,21,0,7,10.0,38,11.5,7,-290,3,2017
1264,1108,105,V,KentState,14,0,0,6.0,20,47.5,45,900,21.5,2017
1265,1108,106,H,WesternMichigan,21,10,3,14.0,48,22,20.5,-1600,7,2017
1266,1108,107,V,Toledo,0,7,3,0.0,10,6.5,3,-155,pk,2017
1267,1108,108,H,Ohio,7,3,14,14.0,38,64,63.5,135,30.5,2017
1268,1108,109,V,EasternMichigan,7,10,0,13.0,30,1,1,-120,0.5,2017
1269,1108,110,H,CentralMichigan,14,14,7,7.0,42,47,51,100,24.5,2017
1270,1109,113,V,BallState,7,0,10,0.0,17,53.5,50.5,3500,21,2017
1271,1109,114,H,NoIllinois,21,14,14,14.0,63,29.5,28.5,-8500,10.5,2017
1272,1109,115,V,GeorgiaSouthern,3,0,3,0.0,6,56,51.5,675,23.5,2017
1273,1109,116,H,AppalachianSt,0,10,3,14.0,27,17.5,17.5,-1050,8,2017
1274,1109,117,V,NorthCarolina,14,10,3,7.0,34,53,50.5,295,26.5,2017
1275,1109,118,H,PittsburghU,3,14,7,7.0,31,10.5,10,-390,8,2017
1276,1110,119,V,Temple,3,10,15,7.0,35,2.5,2.5,-145,23.5,2017
1277,1110,120,H,CincinnatiU,0,0,14,10.0,24,48.5,49.5,125,pk,2017
1278,1110,121,V,WashingtonU,7,7,0,8.0,22,7,7,-290,4.5,2017
1279,1110,122,H,Stanford,0,10,10,10.0,30,50,50,235,24.5,2017
1280,1110,123,V,BYU,0,14,14,3.0,31,49.5,49,-110,24,2017
1281,1110,124,H,UNLV,0,7,7,7.0,21,4.5,pk,-110,pk,2017
1282,1111,125,V,Michigan,7,21,0,7.0,35,13.5,15.5,-750,7,2017
1283,1111,126,H,Maryland,0,0,3,7.0,10,48,48.5,525,20,2017
1284,1111,127,V,Florida,0,13,0,7.0,20,44.5,41.5,172,21,2017
1285,1111,128,H,SouthCarolina,14,7,7,0.0,28,7.5,4.5,-205,0.5,2017
1286,1111,129,V,VirginiaTech,3,6,7,6.0,22,2.5,3,-145,3,2017
1287,1111,130,H,GeorgiaTech,7,7,7,7.0,28,50,48,125,22.5,2017
1288,1111,131,V,Tulane,7,10,7,0.0,31,5,6.5,-260,3,2017
1289,1111,132,H,EastCarolina,7,7,0,10.0,24,64,65,210,30.5,2017
1290,1111,133,V,NCState,0,10,0,7.0,17,3.5,3,-150,pk,2017
1291,1111,134,H,BostonCollege,0,7,7,0.0,14,52,55,130,26,2017
1292,1111,135,V,Connecticut,3,7,7,7.0,24,62.5,64,10000,30.5,2017
1293,1111,136,H,CentralFlorida,21,7,0,21.0,49,37,38,-30000,14,2017
1294,1111,137,V,WakeForest,21,3,16,24.0,64,59,2.5,-140,4,2017
1295,1111,138,H,Syracuse,14,24,5,0.0,43,2,65,120,35,2017
1296,1111,139,V,Rutgers,3,3,0,0.0,6,53.5,57.5,NL,25.5,2017
1297,1111,140,H,PennState,0,14,14,7.0,35,31.5,31,NL,14,2017
1298,1111,141,V,Duke,3,7,0,6.0,16,1.5,3.5,-180,4,2017
1299,1111,142,H,Army,7,14,0,0.0,21,47.5,51.5,150,24.5,2017
1300,1111,143,V,MichiganState,0,3,0,0.0,3,54,57,650,23.5,2017
1301,1111,144,H,OhioState,14,21,13,0.0,48,17,18,-1000,7.5,2017
1302,1111,145,V,Indiana,0,14,3,7.0,24,9,10,-370,6.5,2017
1303,1111,146,H,Illinois,0,0,7,7.0,14,48.5,51.5,285,23.5,2017
1304,1111,147,V,Troy,14,14,7,7.0,42,17,17,-1000,6,2017
1305,1111,148,H,CoastalCarolina,10,0,7,0.0,17,52,53,650,23,2017
1306,1111,149,V,MiddleTennSt,14,14,0,7.0,35,14,15.5,-800,6.5,2017
1307,1111,150,H,Charlotte,7,0,7,7.0,21,44.5,49.5,550,23.5,2017
1308,1111,151,V,Wyoming,7,14,0,7.0,28,49,50.5,115,23.5,2017
1309,1111,152,H,AirForce,0,7,7,0.0,14,3,2.5,-135,3,2017
1310,1111,153,V,SanJoseState,7,0,0,7.0,14,65.5,67.5,600,28,2017
1311,1111,154,H,Nevada,14,24,14,7.0,59,19,17.5,-900,7,2017
1312,1111,155,V,TexasTech,14,7,10,7.0,38,7.5,9.5,-350,3.5,2017
1313,1111,156,H,Baylor,7,0,7,10.0,24,71.5,67,275,30.5,2017
1314,1111,157,V,WestVirginia,7,21,0,0.0,28,62,3,-150,2.5,2017
1315,1111,158,H,KansasState,6,14,0,3.0,23,2.5,58.5,130,29,2017
1316,1111,159,V,TCU,7,7,0,6.0,20,62,63.5,190,30.5,2017
1317,1111,160,H,Oklahoma,17,21,0,0.0,38,8,6,-240,pk,2017
1318,1111,161,V,OklahomaState,7,14,10,18.0,49,7,8,-310,5.5,2017
1319,1111,162,H,IowaState,14,7,7,14.0,42,61.5,61,250,30.5,2017
1320,1111,163,V,Virginia,7,7,0,7.0,21,64.5,66.5,425,30.5,2017
1321,1111,164,H,Louisville,7,10,14,7.0,38,11.5,14,-600,6.5,2017
1322,1111,165,V,NotreDame,0,0,8,0.0,8,2.5,3.5,-180,3.5,2017
1323,1111,166,H,MiamiFlorida,14,13,7,7.0,41,56.5,60,150,28.5,2017
1324,1111,167,V,SMU,5,6,21,8.0,40,67,66,100,1,2017
1325,1111,168,H,Navy,13,21,6,3.0,43,4.5,1,-120,30,2017
1326,1111,169,V,WashingtonState,13,7,6,7.0,33,1,50,-110,24,2017
1327,1111,170,H,Utah,0,10,0,15.0,25,52,pk,-110,pk,2017
1328,1111,171,V,Purdue,0,0,7,6.0,13,46,49.5,200,23,2017
1329,1111,172,H,Northwestern,0,14,6,3.0,23,6,6,-250,2.5,2017
1330,1111,173,V,ULLafayette,0,10,0,12.0,22,65,69.5,1150,30,2017
1331,1111,174,H,Mississippi,21,14,7,8.0,50,17.5,23,-1800,7.5,2017
1332,1111,175,V,Nebraska,7,7,0,7.0,21,48.5,47.5,-105,2.5,2017
1333,1111,176,H,MinnesotaU,14,16,10,14.0,54,2.5,1,-115,24.5,2017
1334,1111,177,V,Alabama,7,7,3,14.0,31,14,14,-750,7,2017
1335,1111,178,H,MississippiSt,7,7,7,3.0,24,51,51,525,24.5,2017
1336,1111,179,V,FloridaAtlantic,6,14,22,6.0,48,4,3.5,-170,0.5,2017
1337,1111,180,H,LouisianaTech,3,6,7,7.0,23,67,68.5,145,31.5,2017
1338,1111,181,V,SouthernMiss,10,12,14,7.0,43,10.5,11,-430,6,2017
1339,1111,182,H,Rice,0,14,13,7.0,34,49,49,330,24.5,2017
