,Date,Rot,VH,Team,1st,2nd,3rd,4th,Final,Open,Close,ML,2H,year
1066,1031,139,V,Mississippi,3,7,10,7,27,5,8.5,-335,5.5,2015
1067,1031,140,H,Auburn,3,7,3,6,19,59,57.5,275,28,2015
1068,1031,141,V,GeorgiaState,6,21,7,0,34,66,58,600,32.5,2015
1069,1031,142,H,ArkansasState,13,7,7,21,48,19.5,17,-800,11,2015
1070,1031,143,V,CentralMichigan,0,7,7,0,14,3,3,-150,1.5,2015
1071,1031,144,H,Akron,0,6,0,0,6,48,47,130,23,2015
1072,1031,145,V,ArizonaU,3,0,0,0,3,58,58,190,27,2015
1073,1031,146,H,WashingtonU,7,14,21,7,49,5,6,-225,3,2015
1074,1031,147,V,SanDiegoState,7,6,14,14,41,3.5,3,-150,24,2015
1075,1031,148,H,ColoradoState,7,3,0,7,17,49.5,51.5,130,pk,2015
1076,1031,149,V,Stanford,3,0,17,10,30,13,10,-400,6.5,2015
1077,1031,150,H,WashingtonState,3,9,10,6,28,66,60.5,320,26.5,2015
1078,1031,151,V,Georgia,0,0,3,0,3,47.5,49,-105,1.5,2015
1079,1031,152,H,Florida,6,14,0,7,27,1,pk,-115,21.5,2015
1080,1031,153,V,USC,0,10,17,0,27,6.5,4.5,-200,2.5,2015
1081,1031,154,H,California,7,0,7,7,21,65,69,175,31.5,2015
1082,1031,155,V,NotreDame,7,7,3,7,24,9.5,12.5,-545,6.5,2015
1083,1031,156,H,Temple,3,7,0,10,20,49,52.5,420,25,2015
1084,1031,157,V,GeorgiaTech,7,7,0,7,21,4,4.5,-210,2.5,2015
1085,1031,158,H,Virginia,10,0,10,7,27,58,51.5,180,24.5,2015
1086,1031,159,V,OklahomaState,14,14,14,28,70,3,2.5,-135,3.5,2015
1087,1031,160,H,TexasTech,24,14,0,15,53,78,77.5,115,41.5,2015
1088,1031,161,V,Oklahoma,21,17,17,7,62,36,39.5,-48600,14,2015
1089,1031,162,H,Kansas,0,7,0,0,7,66,59.5,23400,25,2015
1090,1031,163,V,Texas,0,0,0,0,0,8,3.5,-175,3.5,2015
1091,1031,164,H,IowaState,7,3,7,7,24,57,50,155,24,2015
1092,1031,165,V,Illinois,0,0,0,0,0,43,44.5,165,21,2015
1093,1031,166,H,PennState,12,3,10,14,39,7,4,-190,1,2015
1094,1031,167,V,Vanderbilt,0,0,0,0,0,46.5,49.5,330,22.5,2015
1095,1031,168,H,HoustonU,7,13,14,0,34,13.5,11,-410,4.5,2015
1096,1031,169,V,SouthCarolina,7,14,7,0,28,50,61,480,33,2015
1097,1031,170,H,TexasA&M,7,14,14,0,35,14,14,-630,7,2015
1098,1031,171,V,TennesseeU,7,17,28,0,52,7.5,11,-435,6.5,2015
1099,1031,172,H,Kentucky,7,7,7,0,21,51.5,60.5,345,30,2015
1100,1031,173,V,OregonState,0,6,0,6,12,56.5,52,1675,24,2015
1101,1031,174,H,Utah,14,0,0,13,27,23.5,26,-3425,11,2015
1102,1031,175,V,CentralFlorida,0,0,0,7,7,60,61.5,1340,25,2015
1103,1031,176,H,CincinnatiU,21,14,14,3,52,23,25,-2090,10,2015
1104,1031,177,V,Syracuse,7,7,0,7,21,49.5,52.5,550,27.5,2015
1105,1031,178,H,FloridaState,14,14,7,10,45,19.5,16,-700,6.5,2015
1106,1031,179,V,ULMonroe,14,10,0,0,24,60.5,53,295,26.5,2015
1107,1031,180,H,ULLafayette,3,6,7,14,30,12.5,10,-365,7,2015
1108,1031,181,V,WesternKentucky,10,21,10,14,55,24,25,-2765,10.5,2015
1109,1031,182,H,OldDominion,3,7,7,13,30,66,66,1715,30.5,2015
1110,1031,183,V,UTEP,0,3,3,7,13,59.5,59,1255,27,2015
1111,1031,184,H,SouthernMiss,7,6,7,14,34,20.5,23.5,-1905,11.5,2015
1112,1031,185,V,FloridaIntl,0,7,3,7,17,3.5,2.5,-140,3,2015
1113,1031,186,H,FloridaAtlantic,7,10,0,14,31,52,51,120,24.5,2015
1114,1031,187,V,TexSanAntonio,7,3,7,6,23,9,7,-245,3.5,2015
1115,1031,188,H,NorthTexas,0,7,7,16,30,55.5,54.5,205,26.5,2015
1116,1031,189,V,MiamiFlorida,0,14,0,16,30,47,51.5,305,25.5,2015
1117,1031,190,H,Duke,0,3,9,15,27,7,10,-375,6.5,2015
1118,1031,191,V,Tulsa,3,20,10,7,40,3.5,75,-115,0.5,2015
1119,1031,192,H,SMU,14,7,3,7,31,74,pk,-105,38,2015
1120,1031,193,V,VirginiaTech,10,10,3,3,26,3,3.5,-165,0.5,2015
1121,1031,194,H,BostonCollege,0,0,3,7,10,38.5,36.5,145,17,2015
1122,1031,195,V,Idaho,10,13,10,15,48,3,7,-270,3,2015
1123,1031,196,H,NewMexicoState,0,7,14,27,55,68.5,69.5,220,34,2015
1124,1031,197,V,Tulane,6,7,0,0,13,68,62,3695,31,2015
1125,1031,198,H,Memphis,0,15,12,14,41,26,30,-8695,15,2015
1126,1031,199,V,Michigan,7,7,7,8,29,12.5,11,-575,6.5,2015
1127,1031,200,H,MinnesotaU,3,13,7,3,26,39,39,450,21,2015
1128,1031,201,V,BoiseState,10,14,3,28,55,19.5,21,-1360,10.5,2015
1129,1031,202,H,UNLV,3,14,3,7,27,55,53.5,960,28.5,2015
1130,1031,203,V,Colorado,0,6,10,15,31,61,63,1195,30.5,2015
1131,1031,204,H,UCLA,7,14,7,7,35,19.5,23.5,-1745,10,2015
1132,1031,205,V,AirForce,14,20,3,21,58,7.5,7,-275,3,2015
1133,1031,206,H,Hawaii,0,0,0,7,7,51.5,50,225,23.5,2015
1134,1031,211,V,TennesseeMartin,0,14,7,7,28,NL,61.5,18200,28.5,2015
1135,1031,212,H,Arkansas,7,28,21,7,63,37,37,-37800,15.5,2015
1136,1103,301,V,NoIllinois,10,6,3,13,32,60,62,235,29,2015
1137,1103,302,H,Toledo,17,0,7,3,27,8,7,-295,7,2015
1138,1104,303,V,Ohio,7,7,3,7,24,62.5,65.5,900,33,2015
1139,1104,304,H,BowlingGreen,14,13,21,14,62,17,20.5,-1500,8.5,2015
1140,1105,307,V,Baylor,14,7,7,3,31,16,17,-800,7.5,2015
1141,1105,308,H,KansasState,7,0,3,14,24,68.5,67,575,31.5,2015
1142,1105,309,V,BuffaloU,6,0,0,12,18,3,43.5,-105,1,2015
1143,1105,310,H,KentState,0,10,7,0,17,47,1,-115,21,2015
1144,1105,311,V,ArkansasState,14,3,17,6,40,62,55.5,381,28,2015
1145,1105,312,H,AppalachianSt,14,7,0,6,27,11.5,12.5,-476,6.5,2015
1146,1105,313,V,BallState,0,0,7,0,7,61.5,61.5,575,27,2015
1147,1105,314,H,WesternMichigan,7,23,17,7,54,14.5,15.5,-800,7,2015
1148,1105,315,V,MississippiSt,7,7,17,0,31,7,7.5,-310,4.5,2015
1149,1105,316,H,Missouri,3,10,0,0,13,39.5,42,250,21,2015
1150,1105,317,V,Nevada,7,10,6,7,30,4.5,4,-180,2.5,2015
1151,1105,318,H,FresnoState,0,16,0,0,16,56.5,54,160,28,2015
1152,1106,319,V,Temple,14,7,17,22,60,14,13.5,-600,7.5,2015
1153,1106,320,H,SMU,0,17,7,16,40,58.5,50,460,27,2015
1154,1106,321,V,Rice,0,14,7,0,21,6,4,-185,3,2015
1155,1106,322,H,UTEP,0,14,7,3,24,58.5,56.5,165,28.5,2015
1156,1106,323,V,BYU,7,7,0,3,17,12,11,-510,7.5,2015
1157,1106,324,H,SanJoseState,3,7,0,6,16,56.5,54.5,390,27,2015
1158,1107,325,V,Illinois,10,17,14,7,48,52.5,4,-185,0.5,2015
1159,1107,326,H,Purdue,0,7,0,7,14,pk,50,160,24,2015
1160,1107,327,V,Duke,3,7,14,7,31,53,60,245,28.5,2015
1161,1107,328,H,NorthCarolina,21,17,21,7,66,8,7,-295,3,2015
1162,1107,329,V,FloridaAtlantic,7,6,6,0,19,63,67.5,1550,34.5,2015
1163,1107,330,H,WesternKentucky,0,14,14,7,35,25,26,-2500,13,2015
1164,1107,331,V,TexasTech,7,7,3,9,26,79,81,280,39,2015
1165,1107,332,H,WestVirginia,7,10,7,7,31,7.5,9,-350,4,2015
1166,1107,333,V,Kentucky,0,3,0,0,3,53.5,58,620,27.5,2015
1167,1107,334,H,Georgia,10,0,14,3,27,14,17,-820,7.5,2015
1168,1107,335,V,ULLafayette,17,0,3,3,23,6.5,2,-125,pk,2015
1169,1107,336,H,GeorgiaState,7,7,7,0,21,63,60.5,105,30,2015
1170,1107,337,V,Iowa,7,14,0,14,35,7,7,-300,3,2015
1171,1107,338,H,Indiana,3,14,0,10,27,60.5,58.5,240,28.5,2015
1172,1107,339,V,SouthFlorida,2,10,0,10,22,54,55,185,24.5,2015
1173,1107,340,H,EastCarolina,0,7,7,3,17,5,4.5,-215,3,2015
1174,1107,341,V,Vanderbilt,0,7,0,0,7,39.5,38.5,1135,19.5,2015
1175,1107,342,H,Florida,6,0,0,3,9,19,21,-1585,11.5,2015
1176,1107,343,V,Charlotte,7,3,7,14,31,52,52,745,22.5,2015
1177,1107,344,H,FloridaIntl,14,20,7,7,48,19.5,17,-1045,7,2015
1178,1107,345,V,Syracuse,10,0,0,7,17,51.5,50.5,610,24,2015
1179,1107,346,H,Louisville,7,14,10,10,41,12,17,-810,7,2015
1180,1107,347,V,CincinnatiU,0,14,8,8,30,68,71,290,35.5,2015
1181,1107,348,H,HoustonU,7,7,16,3,33,8.5,8,-360,4.5,2015
1182,1107,349,V,Akron,7,0,7,3,17,52,54,-105,pk,2015
1183,1107,350,H,Massachusetts,7,6,0,0,13,1,2,-115,25.5,2015
1184,1107,351,V,EasternMichigan,0,3,7,3,13,62.5,62.5,170,28.5,2015
1185,1107,352,H,MiamiOhio,7,14,7,0,28,6.5,4,-200,pk,2015
1186,1107,353,V,Rutgers,3,13,0,0,16,50,49,1455,24,2015
1187,1107,354,H,Michigan,14,21,11,3,49,24,24.5,-2205,10,2015
1188,1107,355,V,Army,0,0,3,0,3,54,49.5,605,22.5,2015
1189,1107,356,H,AirForce,0,10,0,10,20,17,16.5,-805,7,2015
1190,1107,357,V,NCState,0,14,7,3,24,4,4,-195,0.5,2015
1191,1107,358,H,BostonCollege,0,0,0,8,8,41.5,37,170,17,2015
1192,1107,359,V,PennState,0,7,7,7,21,40,2.5,-140,3.5,2015
1193,1107,360,H,Northwestern,0,20,0,3,23,2.5,41,120,20.5,2015
1194,1107,361,V,NewMexicoState,7,3,7,14,31,74,69,630,33.5,2015
1195,1107,362,H,TexasState,0,14,0,7,21,14,16.5,-880,9.5,2015
1196,1107,363,V,Connecticut,7,0,0,0,7,6,5.5,-215,3,2015
1197,1107,364,H,Tulane,0,3,0,0,3,49.5,44,185,20.5,2015
1198,1107,365,V,Kansas,7,7,0,6,20,54,52,3035,27,2015
1199,1107,366,H,Texas,17,7,14,21,59,27.5,28.5,-6535,13,2015
1200,1107,367,V,ColoradoState,17,6,3,0,26,11.5,9.5,-385,3.5,2015
1201,1107,368,H,Wyoming,0,0,0,7,7,51,55.5,305,26,2015
1202,1107,369,V,Stanford,7,21,7,7,42,16,15.5,-810,6.5,2015
1203,1107,370,H,Colorado,7,0,3,0,10,58,55.5,610,26,2015
1204,1107,371,V,CentralFlorida,3,0,17,10,30,64,61,670,28.5,2015
1205,1107,372,H,Tulsa,14,10,0,21,45,14,17,-920,7,2015
1206,1107,373,V,UtahState,0,3,7,3,13,14,20,-1190,10.5,2015
1207,1107,374,H,NewMexico,0,7,7,0,14,58.5,57,840,27,2015
1208,1107,375,V,Utah,0,24,0,10,34,48.5,43,120,22.5,2015
1209,1107,376,H,WashingtonU,3,10,7,3,23,1,2.5,-140,3,2015
1210,1107,377,V,ArizonaU,7,10,3,10,30,64,69.5,825,35.5,2015
1211,1107,378,H,USC,0,17,0,21,38,17,19.5,-1125,10.5,2015
1212,1107,379,V,SouthCarolina,0,3,21,0,24,56.5,60,695,27.5,2015
1213,1107,380,H,TennesseeU,14,3,7,3,27,17,17.5,-945,7,2015
1214,1107,381,V,IowaState,3,6,0,7,16,63,57.5,1520,27,2015
1215,1107,382,H,Oklahoma,21,0,17,14,52,24,25.5,-2370,12,2015
1216,1107,383,V,TCU,9,0,7,13,29,5,6,-265,6,2015
1217,1107,384,H,OklahomaState,14,14,14,7,49,77,76,215,37,2015
1218,1107,385,V,UCLA,0,24,17,0,41,16.5,17,-810,7,2015
1219,1107,386,H,OregonState,0,0,0,0,0,58.5,59.5,610,26.5,2015
1220,1107,387,V,FloridaState,7,3,3,0,13,56,55,390,27,2015
1221,1107,388,H,Clemson,3,3,7,10,23,12,12,-490,7.5,2015
1222,1107,389,V,Navy,7,10,14,14,45,66,63.5,325,31.5,2015
1223,1107,390,H,Memphis,10,0,10,0,20,8,10.5,-405,7,2015
1224,1107,391,V,Wisconsin,14,3,7,7,31,13,10,-405,4.5,2015
1225,1107,392,H,Maryland,7,10,0,7,24,48.5,49,325,24.5,2015
1226,1107,393,V,NorthTexas,0,0,0,13,13,63.5,62,3030,27,2015
1227,1107,394,H,LouisianaTech,21,7,14,14,56,29,29,-6530,11,2015
1228,1107,395,V,LSU,0,10,0,6,16,54,46,245,23,2015
1229,1107,396,H,Alabama,0,13,14,3,30,7,7.5,-305,3.5,2015
1230,1107,397,V,ULMonroe,14,0,0,0,14,56,52,300,26,2015
1231,1107,398,H,Troy,27,21,3,0,51,8,8.5,-370,3,2015
1232,1107,399,V,Hawaii,0,7,7,7,21,55,54,270,26,2015
1233,1107,400,H,UNLV,7,7,10,17,41,8.5,7.5,-330,3.5,2015
1234,1107,401,V,California,10,0,11,7,28,74,76,145,pk,2015
1235,1107,402,H,Oregon,3,28,3,10,44,6,3.5,-165,36.5,2015
1236,1107,403,V,OldDominion,3,13,7,13,36,55,52.5,250,27,2015
1237,1107,404,H,TexSanAntonio,14,0,7,10,31,12,7.5,-310,5,2015
1238,1107,405,V,NotreDame,7,14,7,14,42,7.5,9,-375,3,2015
1239,1107,406,H,PittsburghU,3,0,14,13,30,52,53,305,24.5,2015
1240,1107,407,V,Marshall,7,0,0,10,24,57,56,110,27,2015
1241,1107,408,H,MiddleTennSt,0,7,10,0,27,1,2,-130,2,2015
1242,1107,409,V,Arkansas,7,10,14,14,53,53.5,54.5,265,28,2015
1243,1107,410,H,Mississippi,7,10,14,14,52,11,7.5,-325,4.5,2015
1244,1107,411,V,MinnesotaU,0,0,0,14,14,49.5,53.5,1475,23,2015
1245,1107,412,H,OhioState,0,14,7,7,28,23,23.5,-2325,11.5,2015
1246,1107,413,V,Auburn,7,7,6,6,26,56,59,255,27.5,2015
1247,1107,414,H,TexasA&M,3,0,7,0,10,7.5,7,-315,6,2015
1248,1107,415,V,ArizonaState,14,0,7,3,24,68,65,115,31,2015
1249,1107,416,H,WashingtonState,0,10,7,21,38,1,2,-135,1,2015
1250,1107,417,V,Virginia,0,8,7,6,21,52.5,52.5,225,26,2015
1251,1107,418,H,MiamiFlorida,0,14,3,10,27,7.5,6.5,-275,3,2015
1252,1107,419,V,Idaho,10,14,7,14,45,64,61.5,260,31,2015
1253,1107,420,H,SouthAlabama,0,7,21,24,52,7,7.5,-320,7,2015
1254,1107,421,V,MichiganState,3,14,14,7,38,4.5,4,-195,0.5,2015
1255,1107,422,H,Nebraska,10,3,7,19,39,58,56,170,27.5,2015
1256,1110,101,V,Toledo,14,7,0,7,28,4.5,2.5,-140,PK,2015
1257,1110,102,H,CentralMichigan,0,10,7,6,23,53,54.5,120,27.5,2015
1258,1110,103,V,KentState,0,0,0,0,0,45,44,210,20.5,2015
1259,1110,104,H,Ohio,7,3,10,7,27,7,6.5,-260,3,2015
1260,1111,105,V,BowlingGreen,14,13,14,0,41,3.5,3,-170,pk,2015
1261,1111,106,H,WesternMichigan,10,10,7,0,27,76,73,150,36.5,2015
1262,1111,107,V,NoIllinois,14,14,3,10,41,6,7,-275,3.5,2015
1263,1111,108,H,BuffaloU,3,0,13,14,30,56,55,225,26,2015
1264,1112,111,V,VirginiaTech,0,14,3,6,23,54,50.5,105,0.5,2015
1265,1112,112,H,GeorgiaTech,14,0,7,0,21,3.5,2,-125,24.5,2015
1266,1112,113,V,ULLafayette,6,0,7,12,25,1,57.5,-104,2,2015
1267,1112,114,H,SouthAlabama,7,10,0,15,32,62,1,-116,28,2015
1268,1113,115,V,USC,3,3,14,7,27,16,17,-860,10,2015
1269,1113,116,H,Colorado,7,10,0,7,24,60,58.5,660,28,2015
1270,1114,117,V,PittsburghU,7,3,14,7,31,51.5,2,-135,1.5,2015
1271,1114,118,H,Duke,7,3,3,0,13,3.5,49,115,24.5,2015
1272,1114,119,V,Tulsa,7,7,10,14,38,75,76,1045,39,2015
1273,1114,120,H,CincinnatiU,14,7,14,14,49,16,22.5,-1445,10.5,2015
1274,1114,121,V,TexSanAntonio,0,0,20,7,30,6,3,-150,3,2015
1275,1114,122,H,Charlotte,0,7,14,6,27,56.5,54.5,130,23.5,2015
1276,1114,123,V,Massachusetts,7,7,7,7,28,7,5.5,-220,2,2015
1277,1114,124,H,EasternMichigan,3,7,0,7,17,67.5,68.5,185,31,2015
1278,1114,125,V,MiddleTennSt,10,7,7,0,24,6,5.5,-215,3,2015
1279,1114,126,H,FloridaAtlantic,7,7,3,0,17,59,58,185,27.5,2015
1280,1114,127,V,Michigan,7,17,0,10,48,11.5,12.5,-555,6,2015
1281,1114,128,H,Indiana,6,10,10,8,41,57,56,430,29,2015
1282,1114,129,V,FloridaIntl,0,0,0,0,0,49,52.5,310,23,2015
1283,1114,130,H,Marshall,21,17,7,7,52,12,10,-390,4,2015
1284,1114,131,V,Akron,14,13,7,3,37,7,6,-245,3,2015
1285,1114,132,H,MiamiOhio,7,0,7,14,28,42.5,42.5,205,21.5,2015
1286,1114,133,V,Maryland,7,0,0,0,7,58,54.5,570,24.5,2015
1287,1114,134,H,MichiganState,7,10,7,0,24,18,14.5,-745,6.5,2015
1288,1114,135,V,Memphis,3,17,7,7,34,71,70,185,34,2015
1289,1114,136,H,HoustonU,0,7,7,21,35,6,5.5,-215,5,2015
1290,1114,137,V,OhioState,7,7,7,7,28,17,17.5,-1205,7.5,2015
1291,1114,138,H,Illinois,0,3,0,0,3,51,55,905,24.5,2015
1292,1114,139,V,Tulane,7,21,0,6,34,47.5,43,135,24.5,2015
1293,1114,140,H,Army,7,14,0,10,31,2.5,3,-155,3,2015
1294,1114,141,V,Clemson,21,10,0,6,37,26.5,30,-7110,13,2015
1295,1114,142,H,Syracuse,14,3,7,3,27,58,57,3110,27.5,2015
1296,1114,143,V,Temple,7,3,10,3,23,4,3,-150,3,2015
1297,1114,144,H,SouthFlorida,7,24,3,10,44,48.5,44.5,130,23.5,2015
1298,1114,145,V,Nebraska,14,7,7,3,31,9.5,7.5,-300,3,2015
1299,1114,146,H,Rutgers,0,7,7,0,14,65.5,64.5,240,29.5,2015
1300,1114,147,V,UTEP,9,6,0,6,21,57.5,56,240,28,2015
1301,1114,148,H,OldDominion,3,14,7,7,31,3.5,7.5,-290,4.5,2015
1302,1114,149,V,Kansas,3,7,0,7,17,72,71,65000,30,2015
1303,1114,150,H,TCU,10,0,3,10,23,44,47,-195000,17.5,2015
1304,1114,151,V,KansasState,7,14,7,16,44,74,67,175,34.5,2015
1305,1114,152,H,TexasTech,28,7,10,14,59,5.5,5,-205,1.5,2015
1306,1114,153,V,Kentucky,3,7,7,0,17,36.5,41.5,140,21,2015
1307,1114,154,H,Vanderbilt,7,14,0,0,21,4,3.5,-160,0.5,2015
1308,1114,155,V,Purdue,7,0,7,0,14,49,48,505,23.5,2015
1309,1114,156,H,Northwestern,7,7,0,7,21,13,14,-655,7,2015
1310,1114,157,V,NCState,17,0,0,0,17,51,54.5,260,26.5,2015
1311,1114,158,H,FloridaState,7,10,10,7,34,9.5,7,-320,3.5,2015
1312,1114,159,V,UtahState,14,0,14,0,28,53,2.5,-140,0.5,2015
1313,1114,160,H,AirForce,14,7,14,0,35,pk,50.5,120,27,2015
1314,1114,161,V,GeorgiaState,14,17,7,3,41,65,64,105,32.5,2015
1315,1114,162,H,TexasState,6,6,0,7,19,3.5,1.5,-125,2,2015
1316,1114,163,V,ArkansasState,7,28,10,14,59,14.5,14,-585,6.5,2015
1317,1114,164,H,ULMonroe,0,21,0,0,21,60,55,460,28,2015
1318,1114,165,V,WashingtonState,7,7,7,10,31,66.5,65.5,360,31,2015
1319,1114,166,H,UCLA,6,10,0,11,27,7.5,11.5,-450,7.5,2015
1320,1114,167,V,Texas,10,0,7,3,20,58,52.5,300,26.5,2015
1321,1114,168,H,WestVirginia,7,14,7,10,38,8,9,-370,3,2015
1322,1114,169,V,WakeForest,0,0,7,0,7,51,52,1735,23.5,2015
1323,1114,170,H,NotreDame,14,7,0,7,28,28,25.5,-2785,9.5,2015
1324,1114,171,V,Alabama,0,21,3,7,31,7,7.5,-325,3,2015
1325,1114,172,H,MississippiSt,0,3,3,0,6,49.5,51,265,24,2015
1326,1114,173,V,MiamiFlorida,0,0,7,14,21,58.5,70,395,29.5,2015
1327,1114,174,H,NorthCarolina,7,24,21,7,59,11,12.5,-520,6.5,2015
1328,1114,175,V,SouthernMiss,7,35,10,13,65,7.5,7.5,-315,3.5,2015
1329,1114,176,H,Rice,0,0,0,10,10,61,60.5,255,24.5,2015
1330,1114,177,V,SMU,0,7,7,0,14,65,59.5,950,27,2015
1331,1114,178,H,Navy,14,14,6,21,55,21.5,20.5,-1300,8,2015
1332,1114,179,V,OklahomaState,7,7,7,14,35,13.5,12,-545,10,2015
1333,1114,180,H,IowaState,17,7,7,0,31,67,57,420,30,2015
1334,1114,181,V,Arkansas,7,14,3,7,31,58,54.5,225,27,2015
1335,1114,182,H,LSU,0,7,7,0,14,8.5,6.5,-265,6.5,2015
1336,1114,183,V,Georgia,0,3,7,10,20,49.5,1,-110,2,2015
1337,1114,184,H,Auburn,7,3,0,3,13,1.5,53.5,-110,24.5,2015
1338,1114,185,V,WashingtonU,10,7,0,0,17,54,50.5,115,26.5,2015
1339,1114,186,H,ArizonaState,0,3,7,17,27,3.5,2.5,-135,3.5,2015
1340,1114,187,V,Oklahoma,7,13,14,10,44,78,75.5,110,37.5,2015
1341,1114,188,H,Baylor,6,7,14,7,34,5,2,-130,3,2015
1342,1114,189,V,BYU,0,3,7,6,16,3.5,4.5,-210,4,2015
1343,1114,190,H,Missouri,3,3,0,14,20,38.5,41.5,180,20.5,2015
1344,1114,191,V,GeorgiaSouthern,10,14,7,14,45,4,4.5,-215,1.5,2015
1345,1114,192,H,Troy,10,0,0,0,10,58.5,58.5,185,28,2015
1346,1114,193,V,SanJoseState,0,14,7,10,34,51,52.5,110,24.5,2015
1347,1114,194,H,Nevada,7,3,7,14,37,1,2,-130,1.5,2015
1348,1114,195,V,OregonState,0,10,14,0,24,57,63.5,1035,31,2015
1349,1114,196,H,California,7,17,20,10,54,20.5,21,-1435,9.5,2015
1350,1114,197,V,AppalachianSt,7,14,14,12,47,17,20.5,-1265,9.5,2015
1351,1114,198,H,Idaho,7,6,0,7,20,66.5,65.5,915,31.5,2015
1352,1114,199,V,UNLV,14,7,7,7,35,58,58.5,265,30,2015
1353,1114,200,H,ColoradoState,14,14,7,14,49,7,7.5,-325,3,2015
1354,1114,201,V,Virginia,7,10,0,14,31,49,48,455,24.5,2015
1355,1114,202,H,Louisville,3,14,7,14,38,10,13.5,-605,7,2015
1356,1114,203,V,Utah,7,10,10,0,30,5,5.5,-235,5.5,2015
1357,1114,204,H,ArizonaU,17,3,7,0,37,64,60.5,200,31,2015
1358,1114,205,V,NorthTexas,0,0,0,0,0,63,66,30000,28.5,2015
1359,1114,206,H,TennesseeU,7,10,0,7,24,40.5,41,-90000,17,2015
1360,1114,207,V,Florida,7,7,3,7,24,7.5,7,-310,3,2015
1361,1114,208,H,SouthCarolina,0,0,0,14,14,46.5,47,250,21.5,2015
1362,1114,209,V,Oregon,14,7,14,3,38,70,65.5,300,33.5,2015
1363,1114,210,H,Stanford,10,13,0,13,36,8.5,10,-370,4.5,2015
1364,1114,211,V,NewMexico,7,7,3,14,31,57,57.5,3730,30,2015
1365,1114,212,H,BoiseState,0,3,7,14,24,30,30.5,-8730,17,2015
1366,1114,213,V,MinnesotaU,7,7,7,14,35,46.5,47,310,24,2015
1367,1114,214,H,Iowa,7,17,3,13,40,11.5,9,-380,3.5,2015
1368,1114,215,V,Wyoming,0,0,0,3,3,50,49,1345,21,2015
1369,1114,216,H,SanDiegoState,14,7,3,14,38,23.5,23.5,-1995,9.5,2015
1370,1114,217,V,FresnoState,7,21,7,7,42,56.5,53,255,NL,2015
1371,1114,218,H,Hawaii,0,7,7,0,14,5,7.5,-315,NL,2015
1372,1114,231,V,WesternCarolina,0,14,0,3,17,NL,62,8000,28.5,2015
1373,1114,232,H,TexasA&M,7,14,13,7,41,34,34,-21500,17,2015
1374,1117,301,V,Toledo,17,13,7,7,44,69,72.5,265,36.5,2015
1375,1117,302,H,BowlingGreen,0,14,14,0,28,7.5,8,-325,7,2015
1376,1117,303,V,BallState,3,7,14,7,31,53,56,350,27.5,2015
1377,1117,304,H,Ohio,14,14,13,7,48,9.5,10.5,-440,3.5,2015
1378,1118,305,V,WesternMichigan,3,7,9,0,19,64.5,60.5,130,pk,2015
1379,1118,306,H,NoIllinois,7,7,0,13,27,3,3,-150,28.5,2015
1380,1118,307,V,CentralMichigan,17,3,7,0,27,10,9,-365,3,2015
1381,1118,308,H,KentState,0,14,0,0,14,43,40.5,295,23.5,2015
1382,1119,311,V,EastCarolina,14,17,13,0,44,14.5,15.5,-740,7.5,2015
1383,1119,312,H,CentralFlorida,7,0,0,0,7,54.5,51.5,565,24,2015
1384,1119,313,V,ULMonroe,3,0,0,0,3,65.5,58,195,24.5,2015
1385,1119,314,H,TexasState,3,7,0,6,16,4.5,6,-230,2.5,2015
1386,1120,315,V,CincinnatiU,0,3,17,7,27,3,1,-120,4,2015
1387,1120,316,H,SouthFlorida,27,24,7,7,65,62,66.5,100,30,2015
1388,1120,317,V,AirForce,3,21,10,3,37,57,55.5,330,27.5,2015
1389,1120,318,H,BoiseState,13,0,7,10,30,14,10,-410,6,2015
1390,1121,319,V,Louisville,10,14,3,7,34,48,1.5,-105,1,2015
1391,1121,320,H,PittsburghU,7,35,0,3,45,2,48,-115,26.5,2015
1392,1121,321,V,BuffaloU,0,14,0,7,21,47,45,170,24,2015
1393,1121,322,H,Akron,14,14,7,7,42,3.5,5,-195,0.5,2015
1394,1121,323,V,GeorgiaSouthern,0,7,7,3,17,50.5,51,430,24.5,2015
1395,1121,324,H,Georgia,7,0,7,3,23,15.5,13,-525,6.5,2015
1396,1121,325,V,Rutgers,14,10,7,0,31,4.5,3.5,-170,0.5,2015
1397,1121,326,H,Army,0,14,7,0,21,55,55,150,28,2015
1398,1121,327,V,Charlotte,0,3,0,7,10,54,56,1400,24,2015
1399,1121,328,H,Kentucky,10,10,17,21,58,24,23.5,-2700,10,2015
1400,1121,329,V,Indiana,10,20,17,0,47,64,64.5,-120,33.5,2015
1401,1121,330,H,Maryland,21,0,7,0,28,2.5,1,100,0.5,2015
1402,1121,331,V,MiamiOhio,0,3,7,10,20,52.5,55.5,250,24.5,2015
1403,1121,332,H,Massachusetts,3,3,7,0,13,10,7,-300,3.5,2015
1404,1121,333,V,WestVirginia,28,14,7,0,49,28,30,-10000,11,2015
1405,1121,334,H,Kansas,0,0,0,0,0,64,56,4000,22,2015
1406,1121,335,V,SouthAlabama,7,3,0,0,10,63.5,60.5,130,28,2015
1407,1121,336,H,GeorgiaState,0,7,3,14,24,pk,3,-150,2,2015
1408,1121,337,V,HoustonU,0,3,0,14,17,9.5,8,-320,6,2015
1409,1121,338,H,Connecticut,7,3,3,7,20,48.5,49.5,270,23.5,2015
